"playersSeason";"playerID";"WOBA";"SLG";"BA";"ISO";"speedRatio"
10.0;"oneilpa01";0.3803869158878505;0.5261;0.3;0.2261;0.5942
6.0;"oquenjo01";0.32474811320754715;0.3723;0.2914;0.0809;0.7778
5.0;"ordonma01";0.40881059907834105;0.5966;0.3203;0.2763;0.545
5.0;"ordonre01";0.26189896049896044;0.3362;0.2473;0.0889;0.7281
8.0;"orsuljo01";0.29509846153846153;0.358;0.2778;0.0802;0.7926
5.0;"owenser01";0.3163653481012658;0.3808;0.2933;0.0875;0.8129
7.0;"owensp01";0.28990581395348836;0.3422;0.234;0.1082;0.6792
3.0;"paglimi01";0.32812014010507884;0.4789;0.2337;0.2452;0.5
5.0;"pagnoto01";0.2719913385826772;0.3588;0.2495;0.1093;0.7025
7.0;"palmede01";0.3704793209876543;0.5275;0.2801;0.2474;0.5951
13.0;"palmera01";0.4346242424242424;0.6301;0.3239;0.3062;0.5738
5.0;"parrila02";0.3668528625954199;0.5288;0.284;0.2449;0.6159
3.0;"penato01";0.32906925795053005;0.4354;0.3007;0.1347;0.7546
7.0;"pendlte01";0.36815166931637516;0.5171;0.3191;0.198;0.6578
4.0;"percoja01";0.31174615384615384;0.3464;0.2941;0.0523;0.8444
4.0;"perezne01";0.309152915451895;0.427;0.2873;0.1398;0.6791
4.0;"perryge01";0.3163899317406143;0.4109;0.2702;0.1407;0.6597
1.0;"peterri01";0.3272046554934823;0.3732;0.2914;0.0818;0.7986
4.0;"pettiga01";0.3013720130932897;0.3432;0.2579;0.0853;0.7698
13.0;"phillto02";0.37130833333333335;0.459;0.261;0.1981;0.6423
5.0;"piazzmi01";0.4462591639871382;0.6385;0.3615;0.277;0.6368
1.0;"pierrju01";0.34557874251497006;0.4149;0.3274;0.0875;0.8069
3.0;"plantph01";0.3553674242424243;0.5087;0.2403;0.2684;0.5045
4.0;"polonlu01";0.316675;0.3791;0.2964;0.0828;0.7877
2.0;"powelho01";0.2907812741312742;0.3546;0.2619;0.0928;0.7795
1.0;"preslji01";0.33637447154471545;0.4842;0.2754;0.2088;0.6051
4.0;"puckeki01";0.3859391557496361;0.5449;0.3562;0.1887;0.6966
7.0;"puhlte01";0.3464828343313373;0.4343;0.3007;0.1336;0.7407
6.0;"putnapa01";0.32568169291338583;0.4478;0.2687;0.1791;0.6508
1.0;"quinnma01";0.3514227777777778;0.488;0.294;0.194;0.6259
1.0;"quinore01";0.3099017612524461;0.3975;0.2762;0.1213;0.7576
3.0;"quintca01";0.34401125461254617;0.4121;0.295;0.1172;0.766
8.0;"raineti01";0.3963983361064891;0.5264;0.3302;0.1962;0.6571
6.0;"ramirma02";0.455805705229794;0.6628;0.3333;0.3295;0.5345
2.0;"ramirra01";0.2988055727554179;0.3793;0.2775;0.1018;0.7751
4.0;"randajo01";0.35479766081871345;0.4729;0.3137;0.1592;0.6954
12.0;"randowi01";0.3625240223463687;0.4143;0.3051;0.1091;0.7591
3.0;"rayjo01";0.3350113522537562;0.4342;0.3117;0.1225;0.711
1.0;"redusga01";0.34248952380952385;0.4437;0.2472;0.1965;0.5893
2.0;"reedjo01";0.3341306930693069;0.3931;0.2882;0.105;0.6887
2.0;"reesepo01";0.31739601910828025;0.4171;0.2855;0.1316;0.6886
4.0;"reimeke01";0.3293011070110701;0.4372;0.2672;0.17;0.6212
5.0;"reynoha01";0.3145592024539877;0.3829;0.2826;0.1003;0.7574
1.0;"richach01";0.32746473880597016;0.4348;0.265;0.1698;0.6172
0.0;"rileser01";0.3148838445807771;0.3772;0.2857;0.0915;0.8125
1.0;"ripkebi01";0.23140289330922242;0.2578;0.207;0.0508;0.8019
10.0;"ripkeca01";0.3877358974358975;0.5662;0.3231;0.2431;0.5952
4.0;"roberbi01";0.3484461290322581;0.4335;0.3094;0.1241;0.7209
4.0;"rodrihe02";0.36527275922671354;0.562;0.2763;0.2857;0.4626
8.0;"rodriiv01";0.3865141719745223;0.5583;0.3317;0.2267;0.6734
3.0;"saboch01";0.36410205696202536;0.5052;0.3007;0.2045;0.6343
3.0;"salazlu01";0.2834607287449393;0.3867;0.2578;0.1289;0.7419
3.0;"salmoti01";0.4315619496855345;0.594;0.3296;0.2644;0.5989
5.0;"samplbi01";0.3157038016528926;0.4007;0.2744;0.1264;0.7171
4.0;"samueju01";0.35139348127600556;0.5023;0.2718;0.2305;0.5506
8.0;"sanchre01";0.3023592885375494;0.3695;0.2944;0.0752;0.8156
9.0;"sandbry01";0.38159370314842583;0.5593;0.3057;0.2537;0.6117
8.0;"sandede02";0.3038758415841584;0.3634;0.2731;0.0903;0.8031
4.0;"sandere02";0.4067310834813499;0.5785;0.3058;0.2727;0.527
2.0;"santara01";0.2536166058394161;0.3025;0.2571;0.0454;0.8456
10.0;"santibe01";0.3523671102661597;0.5031;0.264;0.2391;0.5827
5.0;"saxst01";0.3555227994227994;0.4408;0.3318;0.109;0.7476
8.0;"schmimi01";0.41338862928348913;0.6241;0.2865;0.3376;0.4841
3.0;"schofdi02";0.3103932432432432;0.3974;0.2489;0.1485;0.6842
7.0;"sciosmi01";0.30396196078431376;0.3644;0.2646;0.0998;0.7295
4.0;"scottro01";0.2769321711568939;0.2936;0.2384;0.0552;0.8507
6.0;"scottto01";0.28429238095238096;0.3612;0.2589;0.1022;0.75
7.0;"seguida01";0.37161878669275933;0.5054;0.3072;0.1983;0.6738
1.0;"seitzke01";0.3762006906077348;0.4696;0.3229;0.1466;0.7295
3.0;"sheetla01";0.3893339250493097;0.5629;0.3156;0.2473;0.6351
12.0;"sheffga01";0.45053454545454547;0.6427;0.3253;0.3174;0.5706
6.0;"shelbjo01";0.32939339805825246;0.4643;0.2773;0.187;0.6439
3.0;"sheripa01";0.31752275334608027;0.3992;0.2827;0.1164;0.7353
3.0;"sierrru01";0.37226128093158656;0.5426;0.306;0.2366;0.5979
0.0;"singlch01";0.34336851145038166;0.4899;0.3004;0.1895;0.6376
9.0;"singlke01";0.39373010432190764;0.5333;0.2947;0.2386;0.6131
8.0;"smallro02";0.34794619883040934;0.4523;0.2749;0.1774;0.6532
11.0;"smithlo01";0.4010513089005236;0.5332;0.3154;0.2178;0.6118
9.0;"smithoz01";0.338862518089725;0.3833;0.3033;0.08;0.7582
5.0;"snowjt01";0.37556848874598076;0.5104;0.2806;0.2298;0.5638
2.0;"snydeco02";0.34077023593466427;0.4834;0.272;0.2114;0.6187
8.0;"sorrepa01";0.3621347222222222;0.5142;0.2691;0.2451;0.5935
12.0;"sosasa01";0.4689545994065281;0.7366;0.3276;0.409;0.455
5.0;"spraged02";0.3465284857571214;0.4958;0.247;0.2487;0.5
7.0;"stairma01";0.3806557536466775;0.533;0.258;0.275;0.5109
0.0;"staplda01";0.3366851931330472;0.4633;0.3207;0.1425;0.6875
10.0;"steinte01";0.36779593639575975;0.5292;0.2724;0.2568;0.5643
9.0;"stevele01";0.34607791519434633;0.4855;0.2824;0.2031;0.6164
5.0;"stewash01";0.3715966613672496;0.518;0.319;0.199;0.629
2.0;"stillku01";0.3109;0.3987;0.2505;0.1481;0.6261
4.0;"stockke01";0.2990695099818512;0.3552;0.2659;0.0893;0.7612
4.0;"strando01";0.29247250470809794;0.3595;0.2562;0.1033;0.7097
4.0;"strawda01";0.4078153110047847;0.5827;0.2838;0.2989;0.4967
6.0;"stubbfr01";0.34455593561368203;0.4754;0.2612;0.2143;0.5897
12.0;"surhobj01";0.3558866206896552;0.4918;0.3076;0.1842;0.6763
1.0;"sveumda01";0.31959566724436744;0.4542;0.2523;0.2019;0.5926
6.0;"tablepa01";0.34482495894909687;0.4394;0.3074;0.132;0.7176
7.0;"tartada01";0.4117885662431942;0.593;0.3161;0.2769;0.549
2.0;"tatisfe01";0.40560960629921256;0.5531;0.298;0.2551;0.5813
3.0;"templga01";0.3335510144927536;0.4583;0.314;0.1443;0.7156
9.0;"tettlmi01";0.36527919999999997;0.4923;0.2452;0.2471;0.5234
1.0;"teufeti01";0.32245327102803734;0.3996;0.2623;0.1373;0.6846
3.0;"thomaan01";0.265042190016103;0.3597;0.2525;0.1073;0.7582
6.0;"thomafr04";0.4478468699839486;0.6262;0.3491;0.277;0.6413
6.0;"thomago01";0.37627229832572295;0.5386;0.2442;0.2944;0.4559
6.0;"thompja01";0.3818109923664122;0.5109;0.2836;0.2273;0.5962
3.0;"thompmi02";0.3334238596491228;0.425;0.3017;0.1233;0.7358
7.0;"thompro01";0.3718763636363636;0.496;0.3117;0.1842;0.6688
4.0;"thondi01";0.3365331352154532;0.4572;0.2859;0.1712;0.678
2.0;"tollewa01";0.28323599221789886;0.3149;0.2596;0.0553;0.8525
10.0;"trammal01";0.4017680851063829;0.5511;0.3434;0.2077;0.6829
4.0;"trammbu01";0.3411452205882353;0.4673;0.2612;0.2061;0.625
3.0;"treadje01";0.3114831683168317;0.403;0.2827;0.1203;0.7537
7.0;"trillma01";0.3161969696969697;0.4124;0.2919;0.1205;0.7355
2.0;"tuckemi01";0.3417372727272728;0.4449;0.2826;0.1623;0.6738
5.0;"turneje01";0.28963995901639344;0.3683;0.2478;0.1205;0.6937
5.0;"upshawi01";0.3748751552795031;0.5147;0.3057;0.209;0.661
4.0;"uribejo01";0.2671362763915547;0.3185;0.2515;0.0669;0.8387
3.0;"valenjo02";0.3941848780487805;0.5327;0.2981;0.2346;0.5742
8.0;"valenjo03";0.3534506309148265;0.4912;0.2729;0.2183;0.5613
4.0;"vanslan01";0.36497046548956663;0.5071;0.2926;0.2145;0.5879
9.0;"vaughgr01";0.40116763358778623;0.5969;0.2723;0.3246;0.4744
7.0;"vaughmo01";0.4166528443113772;0.5911;0.3366;0.2545;0.6439
9.0;"velarra01";0.34863212520593084;0.4264;0.2849;0.1415;0.7086
10.0;"venturo01";0.38091484848484847;0.5289;0.301;0.2279;0.6045
4.0;"verasqu01";0.3292454044117647;0.3789;0.28;0.0989;0.7519
6.0;"veryzto01";0.24153951120162934;0.2539;0.2205;0.0334;0.8788
3.0;"vidrojo01";0.38369666160849775;0.5396;0.33;0.2096;0.615
5.0;"vinafe01";0.3533788811188811;0.427;0.3108;0.1162;0.7323
4.0;"virgioz02";0.3264685770750988;0.4342;0.261;0.1732;0.6555
6.0;"vizcajo01";0.3015810661764706;0.3654;0.2868;0.0786;0.8014
10.0;"vizquom01";0.3597598145285935;0.4355;0.3328;0.1028;0.7644
5.0;"walkegr01";0.34376909937888195;0.4647;0.2562;0.2085;0.5724
8.0;"walkela01";0.4804916923076923;0.7201;0.3662;0.3539;0.524
2.0;"walketo04";0.3540263986013986;0.4735;0.3163;0.1572;0.6647
7.0;"wallati01";0.3580629107981221;0.5143;0.2985;0.2159;0.5932
0.0;"waltoje01";0.3114302734375;0.3853;0.2926;0.0926;0.777
3.0;"wardga01";0.3550937806873977;0.5193;0.2895;0.2298;0.5879
5.0;"washicl01";0.3229885771543086;0.4544;0.2803;0.1741;0.6136
5.0;"washiro01";0.28310619658119657;0.3681;0.2705;0.0976;0.7705
3.0;"washiul01";0.31271788079470203;0.3752;0.2732;0.102;0.78
4.0;"wathajo01";0.34090099800399204;0.4062;0.3046;0.1015;0.8043
4.0;"webstmi01";0.3422232277526395;0.4354;0.2806;0.1548;0.6788
9.0;"weisswa01";0.3338940397350993;0.3752;0.2824;0.0928;0.7945
14.0;"whitalo01";0.3746517730496454;0.4894;0.2787;0.2106;0.6107
13.0;"whitede03";0.3363623376623377;0.4565;0.2789;0.1776;0.6497
9.0;"whitefr01";0.3274587912087912;0.4695;0.2977;0.1718;0.6026
3.0;"whitema01";0.3204137763371151;0.4235;0.2527;0.1708;0.7042
6.0;"whitero02";0.36705904436860065;0.5046;0.3117;0.1929;0.6786
11.0;"whitter01";0.3355008163265306;0.4552;0.2691;0.1861;0.6333
3.0;"wiggial01";0.30023028064992613;0.3289;0.2584;0.0705;0.8117
1.0;"wilkecu01";0.24954156862745097;0.2789;0.2479;0.031;0.8917
2.0;"wilkiri01";0.3905406570841889;0.5605;0.3027;0.2578;0.6
7.0;"willibe02";0.4182688927943761;0.5752;0.3387;0.2365;0.6391
8.0;"willige02";0.3170163447251115;0.4272;0.2737;0.1535;0.6936
6.0;"willima04";0.36847853658536583;0.5613;0.2936;0.2677;0.5588
4.0;"wilsoda01";0.33035614366729676;0.444;0.2851;0.1589;0.7
3.0;"wilsogl01";0.3107902927580894;0.4243;0.2747;0.1497;0.6527
4.0;"wilsomo01";0.3056338211382113;0.4089;0.276;0.1329;0.7037
6.0;"wilsowi02";0.3440290113452188;0.4308;0.3316;0.0991;0.8093
9.0;"winfida01";0.3705152136752137;0.5603;0.2801;0.2801;0.543
1.0;"worthcr01";0.3146458110516934;0.3843;0.2475;0.1368;0.6911
1.0;"wrighge03";0.3156792846497764;0.4243;0.276;0.1483;0.7029
1.0;"wynnema01";0.2829819225251076;0.3369;0.2665;0.0704;0.7989
1.0;"yeldier01";0.2683481949458484;0.2975;0.2544;0.0431;0.8846
4.0;"younger01";0.35688953125;0.4208;0.3239;0.0968;0.8098
2.0;"younger02";0.324812786259542;0.4242;0.2424;0.1818;0.625
1.0;"youngge02";0.2927782742681048;0.3247;0.2569;0.0677;0.7973
3.0;"youngjo02";0.3323772171253823;0.4356;0.2746;0.161;0.642
7.0;"youngke01";0.3838583582089552;0.5223;0.2979;0.2243;0.5805
3.0;"youngmi01";0.36492811244979917;0.5133;0.2733;0.24;0.5854
8.0;"yountro01";0.3982716332378224;0.578;0.3307;0.2472;0.5857
10.0;"zeileto01";0.3555783742331289;0.4881;0.2925;0.1956;0.6163
0.0;"abreujo02";0.39960873146622733;0.5809;0.3165;0.2644;0.5852
3.0;"ackledu01";0.2957801115241636;0.3984;0.245;0.1534;0.6341
2.0;"adamsma01";0.3254415770609319;0.4573;0.2884;0.1689;0.6447
1.0;"adamsru01";0.30499020332717186;0.3825;0.2557;0.1268;0.6748
2.0;"alonsyo01";0.31556305418719205;0.3934;0.2732;0.1202;0.68
6.0;"altuvjo01";0.4056974164133738;0.5475;0.3458;0.2017;0.6716
3.0;"alvarpe01";0.3245505766062603;0.4731;0.233;0.2401;0.5385
9.0;"anderga01";0.3661883861236802;0.5408;0.315;0.2257;0.592
1.0;"anderti01";0.28969139072847677;0.402;0.2572;0.1448;0.6887
6.0;"andinro01";0.29550039840637454;0.3435;0.2626;0.081;0.775
8.0;"andruel01";0.34256744186046517;0.4712;0.297;0.1742;0.644
0.0;"aokino01";0.3369908620689655;0.4327;0.2885;0.1442;0.66
1.0;"arciaor01";0.31170893854748605;0.4071;0.2767;0.1304;0.7571
4.0;"arenano01";0.3972680119581464;0.5858;0.3086;0.2772;0.5348
3.0;"arencjp01";0.2536394366197183;0.365;0.1941;0.1709;0.5761
3.0;"atkinga01";0.4043973875181423;0.5565;0.3289;0.2276;0.6061
2.0;"avilaal01";0.37445510204081633;0.5065;0.2953;0.2112;0.5912
4.0;"avilemi01";0.2825815837937385;0.3809;0.25;0.1309;0.6797
3.0;"aybarer01";0.33361381215469615;0.4226;0.3115;0.1111;0.7643
3.0;"baezja01";0.3281917864476386;0.4797;0.2729;0.2068;0.6172
1.0;"baldero01";0.32482803571428576;0.4363;0.2799;0.1564;0.6828
0.0;"barfijo02";0.31108295254833035;0.423;0.2801;0.1429;0.6821
6.0;"barmecl01";0.3101412751677853;0.44;0.2455;0.1945;0.5704
2.0;"barneda01";0.2830438356164383;0.354;0.2536;0.1004;0.7338
6.0;"barremi01";0.3441269076305221;0.489;0.2873;0.2018;0.5878
5.0;"bartlja01";0.37536880570409986;0.49;0.32;0.17;0.6875
3.0;"bartoda02";0.35018199404761907;0.4047;0.2734;0.1313;0.6842
11.0;"bautida01";0.31595284974093263;0.4007;0.2857;0.115;0.7468
6.0;"bautijo02";0.4145646108663729;0.6169;0.2601;0.3568;0.3784
2.0;"bayja01";0.40097478510028656;0.5593;0.3055;0.2538;0.5519
3.0;"beckhgo01";0.29098327526132406;0.3714;0.2343;0.1371;0.6748
9.0;"bellda01";0.3500742043551089;0.4578;0.2908;0.167;0.6645
7.0;"bellhma01";0.35248495145631065;0.4436;0.2639;0.1797;0.587
0.0;"bellico01";0.3850684112149532;0.5813;0.2667;0.3146;0.4609
7.0;"belliro01";0.3278145077720207;0.4496;0.2836;0.166;0.6447
1.0;"belljo02";0.34081915584415584;0.4663;0.255;0.2113;0.5857
2.0;"beltbr01";0.35485141342756177;0.4813;0.2888;0.1925;0.5918
6.0;"beltrad01";0.42481358024691357;0.6288;0.3344;0.2943;0.6
8.0;"beltrca01";0.4068275409836066;0.5941;0.2745;0.3196;0.4286
1.0;"beninan01";0.33330246153846155;0.4241;0.2705;0.1536;0.6968
7.0;"berkmla01";0.4277546474358975;0.6213;0.3153;0.306;0.5621
2.0;"berroan01";0.33617415185783517;0.4515;0.2875;0.164;0.681
2.0;"betanyu01";0.30397974683544304;0.4179;0.2892;0.1287;0.6839
2.0;"bettsmo01";0.37843786008230457;0.5342;0.3185;0.2158;0.6355
3.0;"bigbila01";0.33179223484848486;0.4268;0.2803;0.1464;0.709
6.0;"blackch02";0.41857713884992986;0.6009;0.3307;0.2702;0.5962
5.0;"blakeca01";0.35787308270676693;0.4855;0.2709;0.2147;0.5786
1.0;"blaloha01";0.3690607491856678;0.522;0.2998;0.2222;0.6176
5.0;"blancgr01";0.3025271825396825;0.3496;0.2655;0.0841;0.7833
0.0;"boescbr01";0.3132437869822485;0.4159;0.2565;0.1595;0.6387
3.0;"bogaexa01";0.3465624478442281;0.4463;0.2945;0.1518;0.7083
4.0;"bonifem01";0.32816470588235297;0.3929;0.2956;0.0973;0.7725
1.0;"bourjpe01";0.32816256880733946;0.4382;0.2709;0.1673;0.6397
6.0;"bournmi01";0.3229108571428571;0.391;0.274;0.117;0.7368
3.0;"bradlja02";0.3539762282091918;0.4857;0.267;0.2186;0.5772
4.0;"bradlmi01";0.34277732656514376;0.4244;0.2674;0.157;0.6884
5.0;"brantmi02";0.3764456845238095;0.5057;0.3273;0.1784;0.665
0.0;"braunry02";0.41924358452138494;0.6341;0.3237;0.3104;0.5479
1.0;"bregmal01";0.34982327447833067;0.4748;0.2842;0.1906;0.6013
3.0;"brousbe01";0.3221;0.4635;0.2554;0.2082;0.5462
3.0;"browndo01";0.3453198130841122;0.494;0.2722;0.2218;0.6148
9.0;"brownem01";0.3441339464882943;0.4573;0.2865;0.1708;0.6159
4.0;"bruceja01";0.34812942122186497;0.5143;0.2518;0.2625;0.4752
1.0;"bryankr01";0.39689265129682993;0.5539;0.2919;0.262;0.5625
7.0;"buckjo01";0.2981468330134357;0.367;0.2275;0.1395;0.6981
1.0;"burnsbi02";0.31531066907775773;0.3923;0.2942;0.0981;0.7908
1.0;"burrose01";0.3256655594405594;0.4023;0.2863;0.1161;0.7297
5.0;"butlebi03";0.3733674626865672;0.5098;0.3127;0.1971;0.6771
2.0;"buxtoby01";0.31497499999999995;0.4134;0.2532;0.1602;0.6923
7.0;"byrdma01";0.33761691792294807;0.479;0.2834;0.1956;0.5806
6.0;"byrneer01";0.33464900332225916;0.4822;0.2669;0.2153;0.56
9.0;"cabreas01";0.34451681415929214;0.4741;0.2802;0.1939;0.6301
7.0;"cabreme01";0.3828074596774193;0.5163;0.3464;0.1699;0.7107
10.0;"cabremi01";0.4491320695102685;0.636;0.3477;0.2883;0.6321
6.0;"cabreor01";0.34016744525547443;0.4601;0.2971;0.1629;0.6452
5.0;"cainlo01";0.3556856666666667;0.4773;0.3067;0.1706;0.6686
2.0;"calhoko01";0.3306039252336449;0.4503;0.2718;0.1785;0.6194
3.0;"callaal01";0.343549365079365;0.4566;0.3003;0.1563;0.6532
11.0;"camermi01";0.35559082278481013;0.4819;0.2681;0.2138;0.5608
7.0;"canoro01";0.38795604075691414;0.5502;0.3126;0.2376;0.5816
1.0;"cantujo01";0.33840381558028615;0.4967;0.286;0.2107;0.5965
5.0;"carpema01";0.3724822262118492;0.5053;0.2706;0.2347;0.5078
4.0;"carroja01";0.34113034351145044;0.4039;0.3002;0.1037;0.7626
6.0;"cartech02";0.3475905132192846;0.4991;0.2222;0.2769;0.4344
4.0;"casteni01";0.3422881203007519;0.4902;0.272;0.2182;0.5689
2.0;"castijo02";0.28834990958408674;0.3822;0.2529;0.1293;0.7023
7.0;"castilu01";0.3436594553706505;0.3966;0.3143;0.0824;0.8342
4.0;"castrja01";0.28272764705882353;0.3656;0.2215;0.1441;0.6408
4.0;"castrst01";0.3303191150442478;0.4375;0.2917;0.1458;0.6883
5.0;"cedenro02";0.28500183299389004;0.3825;0.2564;0.1261;0.6667
7.0;"cervefr01";0.3388627722772277;0.4013;0.2949;0.1064;0.782
4.0;"cespeyo01";0.3701392523364486;0.5303;0.2797;0.2505;0.5746
3.0;"chaveen01";0.29919439252336444;0.3705;0.2769;0.0936;0.777
3.0;"chiselo01";0.32959790476190476;0.4268;0.2803;0.1464;0.6791
4.0;"choosh01";0.3761144117647059;0.4889;0.3002;0.1887;0.6343
3.0;"churcry01";0.34162414448669204;0.4638;0.2723;0.1915;0.5391
2.0;"cintral01";0.3607958506224066;0.4888;0.317;0.1719;0.6831
5.0;"clarkbr02";0.3475926315789474;0.4257;0.3055;0.1202;0.7541
0.0;"coghlch01";0.3654126785714285;0.4603;0.3214;0.1389;0.716
5.0;"coraal01";0.2682;0.3375;0.2495;0.0881;0.7395
1.0;"correca01";0.3469703816793894;0.4506;0.2738;0.1768;0.6266
10.0;"counscr01";0.31659397590361443;0.3754;0.2561;0.1194;0.6824
5.0;"cozarza01";0.3102357142857143;0.4246;0.2522;0.1724;0.6068
2.0;"craigal01";0.36742397660818715;0.5224;0.307;0.2154;0.6042
4.0;"crawfbr01";0.3267342391304348;0.4615;0.2564;0.2051;0.5538
8.0;"crawfca02";0.3608479262672812;0.495;0.3067;0.1883;0.663
6.0;"credejo01";0.3491249572649573;0.5055;0.2831;0.2224;0.6039
3.0;"crispco01";0.34282897196261686;0.4646;0.2997;0.165;0.6517
1.0;"crosbbo01";0.3195815533980582;0.4257;0.2385;0.1872;0.5615
10.0;"cruzne02";0.3955637770897833;0.5661;0.3017;0.2644;0.6236
12.0;"cuddymi01";0.3877497196261683;0.5297;0.3313;0.1984;0.6667
7.0;"custja01";0.3682418487394958;0.4761;0.2308;0.2453;0.5315
1.0;"cuthbch01";0.31335717092337917;0.4126;0.2737;0.1389;0.6846
5.0;"davisch02";0.4114602118003026;0.6336;0.286;0.3476;0.4251
2.0;"davisik02";0.32798382099827883;0.4624;0.2274;0.2351;0.5085
4.0;"daviskh01";0.3654589861751152;0.5283;0.2473;0.2809;0.4857
8.0;"davisra01";0.3092580448065173;0.4013;0.282;0.1193;0.7154
5.0;"deazaal01";0.32805;0.4103;0.2805;0.1298;0.7007
5.0;"dejesda01";0.35105526315789476;0.4517;0.3069;0.1448;0.7233
8.0;"denorch01";0.3168824324324324;0.3953;0.2791;0.1163;0.75
10.0;"derosma01";0.36685279187817266;0.4812;0.2851;0.196;0.625
3.0;"desmoia01";0.3572294871794872;0.5107;0.2924;0.2183;0.6
4.0;"dickeco01";0.3426644694533762;0.4898;0.2823;0.2075;0.6145
2.0;"dominma01";0.294953071672355;0.4033;0.2413;0.1621;0.6489
5.0;"donaljo02";0.39363342736248236;0.5677;0.2968;0.271;0.5435
7.0;"doumiry01";0.32583059273422565;0.4607;0.2748;0.186;0.6015
4.0;"doziebr01";0.37071815519765744;0.5463;0.2683;0.278;0.503
6.0;"drewjd01";0.42690934579439244;0.5695;0.305;0.2645;0.5759
2.0;"drewst01";0.34699908256880735;0.5025;0.2913;0.2111;0.573
1.0;"drurybr01";0.33232213279678074;0.4577;0.282;0.1757;0.6308
5.0;"dudalu01";0.3538926873857404;0.4862;0.2442;0.242;0.4783
1.0;"duffyma01";0.3278701639344262;0.4276;0.2949;0.1326;0.7278
3.0;"dunnad01";0.4008289552238806;0.5687;0.2658;0.3028;0.4702
5.0;"durazer01";0.3872451669595782;0.5225;0.3209;0.2016;0.6463
11.0;"durhara01";0.3765063985374772;0.5382;0.2932;0.245;0.5685
2.0;"duvalad01";0.3330777227722772;0.4982;0.2409;0.2572;0.4737
10.0;"dyeje01";0.4205168039538716;0.6215;0.3154;0.3061;0.5647
3.0;"eatonad02";0.3436609970674487;0.4311;0.2869;0.1443;0.7086
4.0;"eckstda01";0.3329114893617021;0.3952;0.2937;0.1016;0.7784
11.0;"edmonji01";0.43405966666666673;0.6426;0.3012;0.3414;0.4467
5.0;"ellisma01";0.3333009389671362;0.4408;0.2762;0.1647;0.6584
4.0;"ellsbja01";0.39089462068965514;0.5515;0.3212;0.2303;0.6085
7.0;"encared01";0.39443417721518986;0.5572;0.2804;0.2768;0.5658
5.0;"ensbemo01";0.39602113821138213;0.557;0.2833;0.2738;0.5369
4.0;"escobal02";0.31118495297805643;0.3901;0.2926;0.0975;0.7627
6.0;"escobed01";0.3237507070707071;0.4486;0.2538;0.1947;0.6379
2.0;"escobyu01";0.35259023569023573;0.4356;0.2992;0.1364;0.7342
1.0;"espinda01";0.3177425269645609;0.4136;0.2356;0.178;0.5926
3.0;"estrajo01";0.35030766208251474;0.4502;0.3139;0.1364;0.6897
2.0;"ethiean01";0.3742248739495799;0.5105;0.3048;0.2057;0.6063
4.0;"everead01";0.2816530716723549;0.3643;0.2477;0.1166;0.7059
4.0;"felizpe01";0.3308911320754717;0.4851;0.2763;0.2087;0.5827
2.0;"fieldpr01";0.4162310606060606;0.6178;0.288;0.3298;0.4727
2.0;"figgich01";0.33337452229299364;0.4194;0.2964;0.1231;0.7427
2.0;"florewi01";0.3005181818181818;0.4079;0.2629;0.1449;0.7008
1.0;"fordle01";0.35685313935681473;0.4464;0.2988;0.1476;0.7059
4.0;"forsylo01";0.3452223491027733;0.4444;0.2815;0.163;0.6579
4.0;"fowlede01";0.3729996175908222;0.4736;0.2996;0.174;0.6912
1.0;"francbe01";0.3288736418511066;0.4385;0.2662;0.1723;0.605
6.0;"francje02";0.3361312404287902;0.4759;0.2845;0.1913;0.5848
2.0;"francma02";0.3119683788121991;0.4269;0.2547;0.1721;0.6689
4.0;"frazito01";0.33696186943620177;0.4976;0.2553;0.2423;0.5
5.0;"freelry01";0.33343269230769224;0.3987;0.2709;0.1278;0.6748
6.0;"freemfr01";0.4002448888888889;0.5688;0.3022;0.2666;0.5337
3.0;"freesda01";0.36195663716814164;0.4671;0.2934;0.1737;0.6871
1.0;"fukudko01";0.3431939698492462;0.4208;0.2585;0.1623;0.5814
6.0;"furcara01";0.35091785714285717;0.445;0.2997;0.1453;0.7143
2.0;"gallojo01";0.3701107344632768;0.5367;0.2094;0.3274;0.3404
4.0;"galvifr01";0.2838436065573771;0.399;0.2414;0.1575;0.6525
1.0;"gamelbe01";0.3150195255474452;0.4126;0.275;0.1375;0.6929
1.0;"garciad01";0.30610734767025094;0.406;0.2726;0.1335;0.7034
5.0;"garciav01";0.3769706834532375;0.5058;0.3301;0.1757;0.7076
9.0;"gardnbr01";0.33791644444444446;0.4276;0.2643;0.1633;0.6752
2.0;"garkory01";0.3604905555555556;0.4835;0.2893;0.1942;0.6357
3.0;"gattiev01";0.34732839756592293;0.5078;0.2506;0.2573;0.5446
4.0;"gennesc01";0.37068790322580647;0.5315;0.295;0.2364;0.6176
0.0;"gerutjo01";0.3489775;0.4938;0.2792;0.2146;0.5746
4.0;"giavojo01";0.29861561866125763;0.3753;0.2715;0.1038;0.7236
4.0;"gibboja01";0.3484743689320388;0.5164;0.2766;0.2398;0.5407
2.0;"gilesma01";0.3859211878009631;0.5263;0.3158;0.2105;0.5862
6.0;"gillaco01";0.3189583665338646;0.4159;0.2823;0.1336;0.6718
4.0;"goldspa01";0.4135951879699248;0.5697;0.321;0.2487;0.5989
7.0;"gomesjo01";0.32399366197183105;0.4305;0.2661;0.1644;0.6691
