"playersSeason";"playerID";"WOBA";"SLG";"BA";"ISO";"speedRatio"
2.0;"claytro01";0.304906365159129;0.3716;0.2823;0.0893;0.7935
4.0;"claytro01";0.2771574275362319;0.3418;0.2436;0.0982;0.7016
5.0;"claytro01";0.29804190476190473;0.3707;0.277;0.0937;0.7794
6.0;"claytro01";0.2967730831973899;0.3976;0.2656;0.1319;0.6536
8.0;"claytro01";0.34067274509803924;0.4452;0.2882;0.157;0.7015
9.0;"claytro01";0.2968055357142858;0.384;0.2417;0.1423;0.6774
3.0;"colbrgr01";0.32425755395683453;0.4527;0.2765;0.1761;0.6849
4.0;"colbrgr01";0.33104079422382665;0.4384;0.2857;0.1526;0.6986
0.0;"colemvi01";0.2886953352769679;0.3349;0.2673;0.0676;0.8176
1.0;"colemvi01";0.2626811094452774;0.28;0.2317;0.0483;0.8489
2.0;"colemvi01";0.3221985652797704;0.3579;0.2889;0.069;0.85
3.0;"colemvi01";0.2841874062968516;0.3393;0.2597;0.0795;0.7938
4.0;"colemvi01";0.286753808752026;0.3339;0.254;0.0799;0.7762
5.0;"colemvi01";0.3217187265917603;0.4004;0.2918;0.1087;0.7724
3.0;"colesda01";0.3332703639514732;0.453;0.2726;0.1804;0.6338
6.0;"colesda01";0.28331070175438594;0.3589;0.2523;0.1065;0.7481
5.0;"collida02";0.32398848684210524;0.3702;0.3031;0.0672;0.8383
10.0;"conceda01";0.28317635542168673;0.3601;0.2605;0.0997;0.7284
12.0;"conceda01";0.30612074554294977;0.3706;0.2867;0.0839;0.7927
13.0;"conceda01";0.25451408934707903;0.2803;0.233;0.0473;0.813
14.0;"conceda01";0.27200442930153323;0.3202;0.2448;0.0753;0.7615
15.0;"conceda01";0.2838662866449511;0.3304;0.2518;0.0786;0.8014
3.0;"coninje01";0.32789695121951223;0.4034;0.2924;0.1109;0.7759
4.0;"coninje01";0.37823516260162604;0.5255;0.3193;0.2062;0.6458
5.0;"coninje01";0.37784129263913824;0.5197;0.3023;0.2174;0.637
6.0;"coninje01";0.3602738415545591;0.4841;0.2931;0.191;0.6571
11.0;"coninje01";0.3568257142857143;0.4427;0.3111;0.1317;0.7607
12.0;"coninje01";0.31348879668049795;0.4479;0.2727;0.1752;0.6341
2.0;"coomero01";0.3204697247706422;0.4379;0.2983;0.1396;0.7115
3.0;"coomero01";0.29884693140794233;0.4064;0.276;0.1304;0.7397
4.0;"coomero01";0.312139;0.424;0.2634;0.1606;0.6585
5.0;"coomero01";0.313379727427598;0.4154;0.2702;0.1452;0.6871
9.0;"coopece01";0.3865903963414634;0.5386;0.3521;0.1865;0.7169
11.0;"coopece01";0.36405226277372266;0.5275;0.3135;0.2141;0.6439
12.0;"coopece01";0.3558667142857143;0.5083;0.3071;0.2012;0.6552
13.0;"coopece01";0.29501399046104926;0.3864;0.2753;0.1111;0.747
14.0;"coopece01";0.32673268656716414;0.4564;0.2932;0.1632;0.6595
15.0;"coopece01";0.29517815699658706;0.3727;0.2583;0.1144;0.7357
3.0;"coopesc01";0.3186324090121317;0.3973;0.2795;0.1179;0.7211
6.0;"corajo01";0.3123588770864947;0.3489;0.2677;0.0812;0.8065
9.0;"corajo01";0.3224977430555555;0.417;0.2906;0.1264;0.6818
10.0;"corajo01";0.3401486697965571;0.4408;0.2997;0.1411;0.6802
11.0;"corajo01";0.3288253401360544;0.3854;0.2832;0.1021;0.7619
1.0;"cordewi01";0.2927607072691552;0.3874;0.2484;0.1389;0.6271
3.0;"cordewi01";0.32391502683363144;0.4202;0.286;0.1342;0.6803
5.0;"cordewi01";0.31854252491694357;0.4316;0.2807;0.1509;0.7063
0.0;"cordoma01";0.35810674740484433;0.4863;0.2773;0.209;0.6127
1.0;"cordoma01";0.3574938582677165;0.478;0.3093;0.1687;0.642
7.0;"cordoma01";0.3244124015748031;0.4345;0.2533;0.1812;0.6121
6.0;"counscr01";0.3161225190839695;0.3624;0.2751;0.0873;0.7698
8.0;"cowenal01";0.3358960461285008;0.475;0.2696;0.2054;0.5563
10.0;"cowenal01";0.31516978417266184;0.4351;0.2767;0.1584;0.6483
11.0;"cowenal01";0.31856446280991735;0.4513;0.2655;0.1858;0.575
3.0;"coxst01";0.3127531847133759;0.3964;0.2536;0.1429;0.669
6.0;"cromawa01";0.3200672496025438;0.4305;0.2881;0.1424;0.6977
8.0;"cromawa01";0.31580358422939075;0.3984;0.2535;0.1449;0.6746
1.0;"cruzde01";0.274214406779661;0.3546;0.2599;0.0947;0.7458
2.0;"cruzde01";0.30768367346938774;0.4266;0.2838;0.1429;0.6735
3.0;"cruzde01";0.3198919008264463;0.4494;0.3019;0.1475;0.6534
5.0;"cruzde01";0.28134280442804427;0.3658;0.2626;0.1031;0.7259
10.0;"cruzjo01";0.3329578710644678;0.4265;0.3023;0.1242;0.7459
12.0;"cruzjo01";0.30733872;0.3772;0.2754;0.1018;0.758
13.0;"cruzjo01";0.36141623277182233;0.463;0.3182;0.1448;0.7354
14.0;"cruzjo01";0.35696998514115896;0.4617;0.3117;0.15;0.7166
15.0;"cruzjo01";0.3266765517241379;0.4265;0.2996;0.1268;0.7117
16.0;"cruzjo01";0.32075610687022893;0.4029;0.2777;0.1253;0.7293
3.0;"cruzjo02";0.33566005917159764;0.466;0.2421;0.2239;0.5342
4.0;"cruzjo02";0.3583829307568438;0.5303;0.2738;0.2565;0.519
5.0;"cruzjo02";0.32196653846153844;0.4378;0.2446;0.1931;0.5702
5.0;"cruzju01";0.2910068852459016;0.3443;0.2423;0.102;0.7368
4.0;"cruzto02";0.2634714003944773;0.376;0.2297;0.1463;0.6637
1.0;"curtich01";0.32123187311178253;0.3688;0.2847;0.084;0.7952
2.0;"curtich01";0.30842144288577156;0.3974;0.2561;0.1413;0.6724
3.0;"curtich01";0.3377674662668666;0.4352;0.2679;0.1672;0.6624
6.0;"curtich01";0.31641608133086874;0.3596;0.2434;0.1162;0.7117
1.0;"cuylemi01";0.29990168539325845;0.3368;0.2568;0.08;0.7951
1.0;"damonjo01";0.2929189873417722;0.3675;0.2708;0.0967;0.7643
2.0;"damonjo01";0.31706046511627906;0.3856;0.2754;0.1102;0.7846
3.0;"damonjo01";0.33356899004267426;0.4393;0.2773;0.162;0.6742
4.0;"damonjo01";0.3631240797546012;0.4768;0.307;0.1698;0.6536
5.0;"damonjo01";0.36978628257887514;0.4947;0.3267;0.1679;0.6822
6.0;"damonjo01";0.29942272089761574;0.3634;0.2562;0.1071;0.7152
7.0;"damonjo01";0.3413766570605187;0.443;0.2857;0.1573;0.6685
2.0;"danieka01";0.3672951640759931;0.4626;0.2909;0.1717;0.6667
4.0;"danieka01";0.3928839388145316;0.5311;0.2956;0.2356;0.6165
5.0;"danieka01";0.3197106261859583;0.397;0.2495;0.1475;0.713
2.0;"daubabr01";0.3237956124314442;0.4485;0.2485;0.2;0.5528
4.0;"dauerri01";0.3004864157119476;0.3519;0.2837;0.0682;0.7848
6.0;"dauerri01";0.3093785016286645;0.3728;0.2796;0.0932;0.7821
7.0;"dauerri01";0.2720272015655577;0.3094;0.2353;0.0741;0.7778
7.0;"daultda01";0.3344602272727273;0.4161;0.268;0.1481;0.6504
9.0;"daultda01";0.379498606271777;0.5237;0.2701;0.2536;0.5115
10.0;"daultda01";0.3689832;0.4824;0.2569;0.2255;0.5191
0.0;"davisal01";0.37307613293051356;0.4974;0.284;0.2134;0.6025
1.0;"davisal01";0.3530959701492537;0.4412;0.2872;0.154;0.6867
2.0;"davisal01";0.345476;0.4259;0.2714;0.1545;0.7154
3.0;"davisal01";0.3724263719512195;0.5155;0.2948;0.2207;0.6023
4.0;"davisal01";0.37429947275922676;0.4623;0.295;0.1674;0.695
5.0;"davisal01";0.3892986577181208;0.496;0.3052;0.1908;0.6579
6.0;"davisal01";0.35154656357388314;0.4291;0.2834;0.1457;0.7286
7.0;"davisal01";0.2733651252408478;0.3355;0.2208;0.1147;0.7255
3.0;"davisbe01";0.30407499999999993;0.3571;0.2388;0.1183;0.7103
1.0;"davisch01";0.3082091040462428;0.4103;0.2605;0.1498;0.6886
2.0;"davisch01";0.283040625;0.3519;0.2325;0.1193;0.6991
3.0;"davisch01";0.37145;0.507;0.3146;0.1924;0.6943
4.0;"davisch01";0.32182620817843866;0.4116;0.2703;0.1414;0.6923
5.0;"davisch01";0.3323908937605396;0.4163;0.2776;0.1388;0.6986
6.0;"davisch01";0.3319257548845471;0.442;0.25;0.192;0.624
7.0;"davisch01";0.3167774539877301;0.4317;0.2683;0.1633;0.6708
8.0;"davisch01";0.3283551219512195;0.4357;0.2714;0.1643;0.6908
10.0;"davisch01";0.3748154589371981;0.5075;0.2772;0.2303;0.5676
12.0;"davisch01";0.3242751974723539;0.4398;0.2426;0.1972;0.5755
15.0;"davisch01";0.3749466448445172;0.4962;0.2925;0.2038;0.6645
16.0;"davisch01";0.37678402903811253;0.5094;0.2788;0.2306;0.6241
18.0;"davisch01";0.34808135283363806;0.4454;0.2689;0.1765;0.6484
3.0;"daviser01";0.4149572202166065;0.5928;0.2932;0.2996;0.5396
4.0;"daviser01";0.3615268292682927;0.4894;0.2733;0.2161;0.6357
5.0;"daviser01";0.37895735849056605;0.5411;0.2814;0.2597;0.6154
6.0;"daviser01";0.352094921875;0.4857;0.2605;0.2252;0.5593
14.0;"daviser01";0.4075194881889764;0.5819;0.3274;0.2544;0.6081
2.0;"davisgl01";0.35329043209876543;0.493;0.2648;0.2282;0.5658
3.0;"davisgl01";0.3207608;0.4585;0.2509;0.2076;0.5586
4.0;"davisgl01";0.3392420195439739;0.4777;0.2709;0.2068;0.6316
5.0;"davisgl01";0.35239721362229104;0.4923;0.2685;0.2238;0.609
2.0;"davisjo02";0.3326387155963303;0.4804;0.2706;0.2098;0.587
3.0;"davisjo02";0.30599378330373;0.4207;0.2562;0.1644;0.6567
4.0;"davisjo02";0.2966351606805293;0.4004;0.2324;0.168;0.5804
5.0;"davisjo02";0.30738342059336826;0.428;0.25;0.178;0.6212
5.0;"davismi02";0.350437436762226;0.4845;0.287;0.1974;0.6242
6.0;"davismi02";0.32458406072106255;0.454;0.2679;0.1861;0.6183
7.0;"davismi02";0.3301955390334573;0.4676;0.2652;0.2024;0.5802
4.0;"davisru01";0.31542413162705674;0.4422;0.259;0.1833;0.6077
4.0;"dawsoan01";0.3546763492063492;0.4922;0.3085;0.1837;0.6348
6.0;"dawsoan01";0.35402101226993865;0.4984;0.301;0.1974;0.6339
7.0;"dawsoan01";0.3600198250728863;0.5387;0.2986;0.2401;0.5873
8.0;"dawsoan01";0.30354879310344823;0.409;0.2477;0.1614;0.6515
9.0;"dawsoan01";0.30850035650623886;0.4442;0.2552;0.189;0.6148
10.0;"dawsoan01";0.3386651685393258;0.4778;0.2843;0.1935;0.617
11.0;"dawsoan01";0.377098320610687;0.5684;0.2866;0.2818;0.5787
12.0;"dawsoan01";0.3531708133971292;0.5042;0.3029;0.2014;0.648
14.0;"dawsoan01";0.3654496428571429;0.535;0.31;0.225;0.6341
15.0;"dawsoan01";0.33409797639123107;0.4885;0.2718;0.2167;0.634
16.0;"dawsoan01";0.3238078397212544;0.4557;0.2768;0.179;0.66
17.0;"dawsoan01";0.31108279352226714;0.4252;0.2733;0.1518;0.6587
7.0;"decindo01";0.30967648148148147;0.4029;0.2495;0.1534;0.6639
9.0;"decindo01";0.38063385093167706;0.5478;0.3009;0.247;0.5549
11.0;"decindo01";0.32284424342105267;0.4314;0.2687;0.1627;0.6871
13.0;"decindo01";0.3346219081272085;0.459;0.2559;0.2031;0.626
14.0;"decindo01";0.31540095785440614;0.3907;0.234;0.1567;0.6321
2.0;"deerro01";0.3548201478743068;0.4936;0.2318;0.2618;0.5093
3.0;"deerro01";0.3538580357142857;0.4557;0.2384;0.2173;0.6018
4.0;"deerro01";0.3289172413793104;0.4411;0.252;0.189;0.621
5.0;"deerro01";0.31339620493358633;0.4249;0.2103;0.2146;0.5306
7.0;"deerro01";0.3102014869888476;0.3862;0.1786;0.2076;0.4875
6.0;"dejesiv01";0.2888967741935484;0.3252;0.2589;0.0663;0.8
8.0;"dejesiv01";0.2704063139931741;0.3134;0.2388;0.0746;0.7734
9.0;"dejesiv01";0.27905317164179105;0.336;0.2535;0.0825;0.7937
3.0;"delgaca01";0.3579853832442068;0.4898;0.2705;0.2193;0.5833
4.0;"delgaca01";0.36366928327645054;0.5279;0.262;0.2659;0.4485
5.0;"delgaca01";0.4021174629324547;0.5925;0.2925;0.3;0.471
6.0;"delgaca01";0.395496884272997;0.5707;0.2723;0.2984;0.4679
7.0;"delgaca01";0.46380620490620494;0.6643;0.3445;0.3199;0.4949
8.0;"delgaca01";0.39661158357771265;0.5401;0.2787;0.2613;0.5563
9.0;"delgaca01";0.3955416393442623;0.5485;0.2772;0.2713;0.5071
7.0;"dentbu01";0.2970084714548803;0.3538;0.2618;0.092;0.7422
4.0;"dernibo01";0.3173404326123128;0.3619;0.278;0.084;0.7718
5.0;"dernibo01";0.27861013645224175;0.3156;0.2537;0.0618;0.7983
0.0;"deshide01";0.3347619718309859;0.3928;0.2886;0.1042;0.7361
1.0;"deshide01";0.3065377073906485;0.3321;0.238;0.0941;0.7836
2.0;"deshide01";0.3296312286689419;0.3981;0.2925;0.1057;0.7806
3.0;"deshide01";0.3377634234234234;0.3721;0.2952;0.0769;0.8169
6.0;"deshide01";0.25696714060031595;0.2978;0.2238;0.074;0.8077
7.0;"deshide01";0.34527496062992125;0.4476;0.2955;0.1521;0.6982
10.0;"deshide01";0.34547225705329154;0.4439;0.2959;0.148;0.6506
6.0;"destror01";0.3131401273885351;0.406;0.2548;0.1511;0.7034
4.0;"devermi01";0.3180283763277693;0.4309;0.2599;0.1711;0.6456
5.0;"devermi01";0.33350056417489427;0.464;0.2757;0.1884;0.6444
6.0;"devermi01";0.30293234782608697;0.4004;0.2505;0.1499;0.6364
5.0;"diazbo01";0.33063586572438164;0.4495;0.2876;0.1619;0.6821
6.0;"diazbo01";0.2868734251968504;0.3673;0.2357;0.1316;0.7117
9.0;"diazbo01";0.3081297872340425;0.3797;0.2722;0.1076;0.7597
10.0;"diazbo01";0.3059805714285715;0.4214;0.2702;0.1512;0.6716
6.0;"dilonmi01";0.3464025044722719;0.4318;0.3409;0.0909;0.7833
3.0;"disarga01";0.2567516423357664;0.3012;0.2471;0.0541;0.8281
7.0;"disarga01";0.2728278571428571;0.347;0.2556;0.0914;0.7445
8.0;"disarga01";0.2565231304347826;0.326;0.2459;0.0801;0.7481
9.0;"disarga01";0.30140291595197255;0.3848;0.2868;0.098;0.7152
1.0;"doranbi02";0.32435220949263505;0.3645;0.271;0.0935;0.8138
2.0;"doranbi02";0.304414705882353;0.3558;0.2609;0.0949;0.7692
3.0;"doranbi02";0.3410804012345679;0.4343;0.2872;0.1471;0.6928
4.0;"doranbi02";0.32309968304278924;0.3727;0.2764;0.0964;0.75
5.0;"doranbi02";0.3374556022408964;0.4064;0.2832;0.1232;0.7627
6.0;"doranbi02";0.2985262385321101;0.3333;0.2479;0.0854;0.7815
7.0;"doranbi02";0.2750079086115993;0.3235;0.2189;0.1045;0.6847
9.0;"downibr01";0.36328252427184465;0.4815;0.2809;0.2006;0.6171
11.0;"downibr01";0.3517006430868167;0.462;0.2746;0.1874;0.6419
12.0;"downibr01";0.3484955882352942;0.4269;0.2635;0.1635;0.6788
13.0;"downibr01";0.36466086261980835;0.4522;0.2671;0.1852;0.6277
14.0;"downibr01";0.3818353711790394;0.4868;0.2716;0.2152;0.6039
15.0;"downibr01";0.3491875862068966;0.4421;0.2417;0.2004;0.6154
16.0;"downibr01";0.3328986820428336;0.4136;0.2831;0.1305;0.7338
7.0;"driesda01";0.3358074796747968;0.4179;0.2653;0.1527;0.6331
9.0;"driesda01";0.3399038461538462;0.4205;0.2694;0.1512;0.6906
0.0;"duncama01";0.2730786069651741;0.3399;0.2438;0.0961;0.7372
7.0;"duncama01";0.28776;0.3885;0.2666;0.122;0.6667
8.0;"duncama01";0.3073143968871595;0.4173;0.2823;0.1351;0.7071
1.0;"dunnad01";0.36803746223564954;0.4542;0.2486;0.2056;0.5789
1.0;"dunstsh01";0.28840149501661133;0.4114;0.2496;0.1618;0.6069
3.0;"dunstsh01";0.26359846678023846;0.3565;0.2487;0.1078;0.7343
4.0;"dunstsh01";0.3003401221995927;0.4034;0.2781;0.1253;0.7328
5.0;"dunstsh01";0.30020281690140843;0.4257;0.2624;0.1633;0.6713
6.0;"dunstsh01";0.2931127619047619;0.4065;0.2602;0.1463;0.6797
10.0;"dunstsh01";0.3304117647058824;0.4717;0.2956;0.1761;0.6454
2.0;"durhale01";0.3801349579831933;0.5213;0.3117;0.2096;0.631
4.0;"durhale01";0.36488268156424575;0.5053;0.2791;0.2262;0.5682
5.0;"durhale01";0.33969845626072037;0.4649;0.2823;0.1827;0.6405
6.0;"durhale01";0.33705693160813316;0.4525;0.2624;0.1901;0.6457
0.0;"durhara01";0.29628372549019605;0.3843;0.2569;0.1274;0.6694
1.0;"durhara01";0.32484761146496816;0.4057;0.2747;0.1311;0.6863
2.0;"durhara01";0.3139586741889986;0.3817;0.2713;0.1104;0.75
3.0;"durhara01";0.35097969187675065;0.4551;0.285;0.1701;0.6575
4.0;"durhara01";0.35081449275362314;0.4346;0.2958;0.1389;0.7182
5.0;"durhara01";0.34812713068181816;0.4495;0.2801;0.1694;0.6453
6.0;"durhara01";0.3391557184750733;0.4664;0.2668;0.1997;0.5583
3.0;"dyeje01";0.3677569506726457;0.5263;0.2944;0.2319;0.5587
4.0;"dyeje01";0.39867473997028224;0.5607;0.3211;0.2396;0.6062
6.0;"dyeje01";0.33858896925858956;0.459;0.252;0.207;0.5772
5.0;"dykstle01";0.3685474074074074;0.4407;0.3254;0.1153;0.7552
8.0;"dykstle01";0.3854075916230366;0.4819;0.3046;0.1774;0.6443
5.0;"easleda01";0.3548951060358891;0.4706;0.2638;0.2068;0.554
6.0;"easleda01";0.3441337442218798;0.4781;0.271;0.2071;0.5839
7.0;"easleda01";0.33601444622792936;0.4335;0.2659;0.1676;0.6507
8.0;"easleda01";0.333312641509434;0.4159;0.2586;0.1573;0.6417
9.0;"easleda01";0.30374608294930877;0.3761;0.2496;0.1265;0.6918
9.0;"easlemi01";0.32375575048732946;0.4358;0.2758;0.16;0.6641
11.0;"easlemi01";0.3795689863842663;0.5158;0.3128;0.203;0.6649
12.0;"easlemi01";0.3168442857142857;0.412;0.2623;0.1496;0.6711
13.0;"easlemi01";0.3407129943502824;0.449;0.302;0.1469;0.7162
0.0;"eckstda01";0.3159947530864198;0.3574;0.2852;0.0722;0.8072
1.0;"eckstda01";0.3313084302325581;0.3882;0.2928;0.0954;0.7978
2.0;"edmonji01";0.37400000000000005;0.5358;0.2903;0.2455;0.5864
4.0;"edmonji01";0.3683386925795053;0.5;0.2908;0.2092;0.637
5.0;"edmonji01";0.36821689708141325;0.5058;0.3072;0.1987;0.6304
7.0;"edmonji01";0.41924178403755874;0.5829;0.2952;0.2876;0.5677
8.0;"edmonji01";0.4032904201680672;0.564;0.304;0.26;0.5461
9.0;"edmonji01";0.4087403914590747;0.5609;0.3109;0.25;0.5878
7.0;"eisenji01";0.32870867850098623;0.4484;0.2926;0.1558;0.6475
8.0;"eisenji01";0.3139536044362292;0.3972;0.2802;0.1169;0.705
3.0;"elsteke01";0.2668136456211812;0.3603;0.2314;0.1288;0.6509
10.0;"elsteke01";0.32865837651122626;0.4621;0.2524;0.2097;0.5538
2.0;"encarju01";0.31049906191369603;0.4499;0.2554;0.1945;0.5769
3.0;"encarju01";0.32765443686006823;0.4333;0.2888;0.1444;0.7152
1.0;"erstada01";0.35022718120805363;0.4657;0.2987;0.167;0.6646
2.0;"erstada01";0.3520960481099656;0.486;0.2961;0.1899;0.6164
3.0;"erstada01";0.2956954186413902;0.3744;0.253;0.1214;0.7297
4.0;"erstada01";0.40191562499999994;0.5414;0.355;0.1864;0.7083
5.0;"erstada01";0.29861664295874824;0.3597;0.2583;0.1014;0.7239
6.0;"erstada01";0.3000409785932721;0.3888;0.2832;0.1056;0.7627
6.0;"esaskni01";0.362613141025641;0.5;0.2766;0.2234;0.609
5.0;"espinal01";0.2731063461538462;0.332;0.2823;0.0497;0.831
7.0;"espinal01";0.2694566;0.3438;0.2563;0.0875;0.7561
6.0;"espyce01";0.2839304854368932;0.3305;0.2568;0.0737;0.8197
11.0;"evansda01";0.3352095163806552;0.4137;0.2644;0.1493;0.7075
13.0;"evansda01";0.3361289134438305;0.4194;0.2559;0.1634;0.6639
14.0;"evansda01";0.3762803005008347;0.5163;0.2772;0.239;0.5724
16.0;"evansda01";0.36949518072289156;0.5188;0.2475;0.2713;0.544
17.0;"evansda01";0.34758640939597313;0.4418;0.2406;0.2012;0.6393
18.0;"evansda01";0.37497829716193654;0.501;0.2565;0.2445;0.5781
8.0;"evansdw01";0.35315981132075475;0.4838;0.2657;0.2181;0.5122
10.0;"evansdw01";0.3985265560165974;0.5337;0.2923;0.2414;0.573
11.0;"evansdw01";0.3337493506493507;0.4362;0.2383;0.1979;0.5982
12.0;"evansdw01";0.38966353741496595;0.5317;0.2952;0.2365;0.586
13.0;"evansdw01";0.36022313937753725;0.4538;0.2626;0.1912;0.6358
14.0;"evansdw01";0.3644200315457413;0.4764;0.259;0.2174;0.5547
15.0;"evansdw01";0.41356482334869427;0.5693;0.305;0.2643;0.5576
16.0;"evansdw01";0.36672671875;0.4866;0.2934;0.1932;0.6402
17.0;"evansdw01";0.37278614649681535;0.4635;0.2846;0.1788;0.6622
5.0;"evereca01";0.35588793774319066;0.4818;0.2955;0.1863;0.6159
6.0;"evereca01";0.4043168560606061;0.5711;0.3254;0.2457;0.596
7.0;"evereca01";0.39986187050359717;0.5867;0.3004;0.2863;0.5302
1.0;"febleca01";0.323980859375;0.4106;0.2561;0.1545;0.6466
1.0;"felixju01";0.3293598058252427;0.4406;0.2635;0.1771;0.6311
3.0;"felixju01";0.2766080291970803;0.3615;0.2456;0.1159;0.712
2.0;"fermife01";0.25693943396226415;0.2603;0.2376;0.0227;0.913
6.0;"fermife01";0.2723496062992126;0.3167;0.2625;0.0542;0.8413
2.0;"fernato01";0.31460771756978656;0.3901;0.289;0.1011;0.7362
3.0;"fernato01";0.3285793628808864;0.4279;0.31;0.1179;0.7559
4.0;"fernato01";0.34759196850393703;0.4256;0.3218;0.1038;0.7742
5.0;"fernato01";0.3091921203438395;0.3858;0.287;0.0988;0.7312
6.0;"fernato01";0.2897304560260586;0.3892;0.2565;0.1326;0.6939
7.0;"fernato01";0.32219258741258744;0.3906;0.2756;0.115;0.7257
8.0;"fernato01";0.30598322475570033;0.3602;0.2724;0.0878;0.7632
9.0;"fernato01";0.3025421439060206;0.3585;0.2749;0.0836;0.7661
15.0;"fernato01";0.3592092081031308;0.4588;0.321;0.1379;0.6987
16.0;"fernato01";0.37350991150442475;0.4495;0.3278;0.1216;0.7044
4.0;"fickro01";0.32445672131147546;0.4335;0.2698;0.1637;0.6333
5.0;"fieldce01";0.4046533232628399;0.5916;0.2775;0.3141;0.5157
6.0;"fieldce01";0.3628078571428572;0.5128;0.2612;0.2516;0.5767
7.0;"fieldce01";0.33348682634730537;0.4579;0.2441;0.2138;0.6069
8.0;"fieldce01";0.3537158295281583;0.4642;0.267;0.1972;0.6536
10.0;"fieldce01";0.34918385964912285;0.4717;0.2429;0.2287;0.5833
1.0;"finlest01";0.2750052;0.3276;0.2565;0.0711;0.8067
2.0;"finlest01";0.3145285491419656;0.406;0.2852;0.1208;0.7294
3.0;"finlest01";0.3278387048192771;0.4069;0.2916;0.1153;0.7345
4.0;"finlest01";0.29811505190311416;0.3853;0.2661;0.1193;0.7517
6.0;"finlest01";0.34005684380032203;0.4199;0.2972;0.1228;0.7545
7.0;"finlest01";0.3705447552447553;0.5313;0.2977;0.2336;0.5692
8.0;"finlest01";0.33375548281505735;0.475;0.2607;0.2143;0.5959
9.0;"finlest01";0.29937704918032787;0.4006;0.2488;0.1519;0.6104
10.0;"finlest01";0.360102752293578;0.5254;0.2644;0.261;0.5128
11.0;"finlest01";0.37855814332247556;0.5436;0.2801;0.2635;0.5563
12.0;"finlest01";0.3241335195530727;0.4303;0.2747;0.1556;0.6691
13.0;"finlest01";0.3689304042179262;0.499;0.2871;0.2119;0.6345
11.0;"fiskca01";0.3485219465648855;0.4665;0.2887;0.1778;0.6667
13.0;"fiskca01";0.31856895238095234;0.4034;0.2668;0.1366;0.7323
14.0;"fiskca01";0.37014185185185183;0.5184;0.2889;0.2295;0.6028
16.0;"fiskca01";0.3391655115511551;0.488;0.2376;0.2505;0.5271
17.0;"fiskca01";0.26059734151329245;0.337;0.221;0.116;0.7525
18.0;"fiskca01";0.32877995991983966;0.4604;0.2555;0.2048;0.6034
21.0;"fiskca01";0.35678576998050676;0.4513;0.2854;0.1659;0.6977
22.0;"fiskca01";0.30332696177062374;0.413;0.2413;0.1717;0.6126
7.0;"flahejo01";0.30993534303534304;0.4148;0.278;0.1368;0.7339
3.0;"fletcsc01";0.28686137254901967;0.3114;0.25;0.0614;0.8333
5.0;"fletcsc01";0.32862739726027396;0.4;0.3;0.1;0.7358
6.0;"fletcsc01";0.3206336906584992;0.3741;0.2874;0.0867;0.7811
7.0;"fletcsc01";0.31080084317032036;0.3282;0.2757;0.0524;0.838
9.0;"fletcsc01";0.27139499105545617;0.3124;0.2417;0.0707;0.7967
12.0;"fletcsc01";0.3191280534351145;0.4021;0.2854;0.1167;0.7007
5.0;"floydcl01";0.341961356466877;0.4813;0.2823;0.199;0.5783
8.0;"floydcl01";0.3969563934426229;0.5784;0.3171;0.2613;0.5511
8.0;"flynndo01";0.23668491379310347;0.2942;0.2367;0.0575;0.7944
10.0;"foliti01";0.26992243346007605;0.3273;0.2646;0.0626;0.8092
12.0;"foliti01";0.25210459081836323;0.3083;0.2521;0.0563;0.843
11.0;"fostege01";0.35297996632996637;0.4735;0.2727;0.2008;0.6458
13.0;"fostege01";0.28919248747913184;0.3673;0.2473;0.12;0.7206
14.0;"fostege01";0.3027739875389408;0.4193;0.2413;0.178;0.6621
15.0;"fostege01";0.3178058020477816;0.443;0.2694;0.1736;0.6846
16.0;"fostege01";0.3353615230460921;0.4602;0.2633;0.1969;0.6134
2.0;"foxan01";0.3305037234042553;0.3964;0.2769;0.1195;0.741
1.0;"francju01";0.29716228956228957;0.3875;0.2732;0.1143;0.7386
2.0;"francju01";0.29719999999999996;0.348;0.2857;0.0623;0.8404
3.0;"francju01";0.31291340941512125;0.3805;0.2877;0.0928;0.765
4.0;"francju01";0.32572755905511813;0.4224;0.3055;0.1169;0.7541
5.0;"francju01";0.35492186379928314;0.4283;0.3192;0.1091;0.7785
6.0;"francju01";0.33455931445603576;0.4095;0.3034;0.106;0.7903
7.0;"francju01";0.3592083606557377;0.4617;0.3157;0.146;0.7168
8.0;"francju01";0.3446867669172932;0.4021;0.2955;0.1065;0.7733
9.0;"francju01";0.37913778801843323;0.4737;0.3413;0.1324;0.7761
11.0;"francju01";0.3412576923076924;0.438;0.2895;0.1485;0.6883
1.0;"frymatr01";0.3199712871287129;0.447;0.2585;0.1885;0.5833
2.0;"frymatr01";0.3142323076923077;0.4158;0.2656;0.1502;0.6857
3.0;"frymatr01";0.36957676767676767;0.486;0.2998;0.1862;0.6484
4.0;"frymatr01";0.33442851711026617;0.4741;0.2629;0.2112;0.5328
5.0;"frymatr01";0.3274529874213837;0.4092;0.2751;0.134;0.7372
6.0;"frymatr01";0.3268309489051095;0.4367;0.2679;0.1688;0.6545
7.0;"frymatr01";0.32510690184049085;0.4403;0.2739;0.1664;0.681
8.0;"frymatr01";0.3584149671052631;0.5045;0.2873;0.2172;0.6063
10.0;"frymatr01";0.38382286585365855;0.5157;0.3206;0.1951;0.6522
